date,open,high,low,closed,vol,return,SMA_9,SMA_21,RSI
2024-01-03,132697,133576,132250,132834,16214019589,0.001032427259094,132781.44444444444,130026.57142857143,66.71182146851672
2024-01-04,132831,132885,131024,131226,0,-0.0121053344776186,132712.0,130171.38095238095,58.19131700265399
2024-01-05,131218,132635,130579,132023,14918287417,0.0060734915336899,132847.44444444444,130419.95238095238,60.85967386030442
2024-01-08,132023,132498,131015,132427,0,0.0030600728660914,132874.66666666666,130683.0,62.17743333428087
2024-01-09,132424,132426,131203,131447,0,-0.0074003035634726,132729.55555555556,130960.33333333333,57.150946723143065
2024-01-10,131447,131628,130438,130841,14413017100,-0.0046102231317565,132430.44444444444,131190.38095238095,54.2314104775381
2024-01-11,130841,131308,129898,130649,15543116727,-0.001467429934042,132036.55555555556,131359.66666666666,53.30233717112425
2024-01-12,130652,131927,130410,130988,0,0.0025947385743481,131681.33333333334,131553.57142857142,54.775517270393486
2024-01-15,130988,131606,130253,131521,0,0.0040690750297738,131550.66666666666,131797.2857142857,57.068741452377886
2024-01-16,131515,131517,129147,129294,0,-0.0169326571422053,131157.33333333334,131789.14285714287,46.46664178783052
2024-01-17,129293,129296,128312,128524,0,-0.0059554194316828,130857.11111111111,131678.7619047619,43.460279636161786
2024-01-18,128524,129047,127316,127316,16765349063,-0.0093990227506146,130334.11111111111,131541.57142857142,39.177749868659454
2024-01-19,127319,127820,126533,127636,0,0.0025134311476955,129801.77777777778,131377.38095238095,40.84077226311444
2024-01-22,127636,127843,125876,126602,0,-0.0081011626813751,129263.44444444444,131127.42857142858,37.29253416499861
2024-01-23,126612,128331,126612,128263,0,0.0131198559264467,128977.0,131006.42857142857,45.485885010010676
2024-01-24,128275,129446,127680,127816,0,-0.0034850268588758,128662.22222222222,130798.52380952382,43.82629933846837
2024-01-25,127815,128697,127803,128169,15430411761,0.0027617825624335,128349.0,130580.23809523809,45.51688364712479
2024-01-26,128196,129252,127869,128967,0,0.0062261545303465,128065.22222222222,130362.80952380953,49.23626121999758
2024-01-29,128970,129068,127853,128503,0,-0.0035978195972613,127977.33333333333,130091.80952380953,47.21782924568494
2024-01-30,128492,128492,127105,127402,16237784890,-0.0085678933565753,127852.66666666667,129768.80952380953,42.74046604610345
2024-01-31,127402,129558,127326,127752,0,0.0027472096199432,127901.11111111111,129533.33333333333,44.54080901450109
2024-02-01,127752,128481,127284,128481,0,0.0057063685891414,127995.0,129326.04761904762,48.19446590307662
2024-02-02,128471,128878,126628,127182,0,-0.0101104443458566,128059.44444444444,129133.47619047618,42.785467882765815
2024-02-05,127182,127834,126443,127593,0,0.0032315893758549,127985.0,128922.52380952382,44.89285778425385
2024-02-06,127593,130417,127593,130416,21396908005,0.0221250382074251,128273.88888888889,128826.76190476191,56.692212999746815
2024-02-07,130412,130552,129426,129950,22419933447,-0.0035731812047601,128471.77777777778,128755.47619047618,54.61342813421592
2024-02-08,129950,130126,127912,128217,20319282937,-0.0133358984224701,128388.44444444444,128630.52380952382,47.62024233901957
2024-02-09,128216,128896,127579,128026,18288782342,-0.0014896620572935,128335.44444444444,128505.61904761905,46.90733048835292
2024-02-14,128026,128026,126663,127018,11944522104,-0.0078734007154797,128292.77777777778,128316.57142857143,43.229152021384
2024-02-15,127018,127824,126932,127804,0,0.0061880993245051,128298.55555555556,128139.57142857143,46.736421365512676
2024-02-16,127809,129069,127653,128726,0,0.0072141717004161,128325.77777777778,128112.52380952382,50.592366527537735
2024-02-19,128720,129036,128097,129036,9211059635,0.0024082159004397,128531.77777777778,128136.90476190476,51.85440479277126
2024-02-20,129033,129916,128326,129916,22170746670,0.0068198022257355,128789.88888888889,128260.71428571429,55.34168216953034
2024-02-21,129916,130034,129359,130032,0,0.0008928846331475,128747.22222222222,128374.80952380953,55.79619856317032
2024-02-22,130035,130829,129971,130241,17309228036,0.0016072966654361,128779.55555555556,128548.09523809524,56.65222462368339
2024-02-23,130240,130624,129077,129419,16939889134,-0.0063113766018381,128913.11111111111,128603.14285714286,52.3576721727853
2024-02-26,129417,129978,129077,129609,13330303697,0.00146809973806,129089.0,128688.52380952382,53.240023800284405
2024-02-27,129613,131696,129613,131689,16515277886,0.0160482682529763,129608.0,128856.14285714286,61.62008426457845
2024-02-28,131685,131685,129771,130155,17783384241,-0.0116486570632322,129869.22222222222,128912.71428571429,53.94209673689106
2024-02-29,130155,130155,128669,129020,0,-0.0087203718643156,129901.88888888889,128937.33333333333,49.07019945673032
2024-03-01,129026,129716,128717,129180,0,0.001240117811192,129917.88888888889,129022.0,49.75906868496514
2024-03-04,129176,129307,128278,128341,0,-0.0064948134386128,129742.88888888889,129050.04761904762,46.22807243321537
2024-03-05,128336,128989,127823,128098,0,-0.001893393381694,129528.0,129031.80952380953,45.227030921561756
2024-03-06,128099,129323,128099,128890,19784132991,0.0061827663195366,129377.88888888889,129113.14285714286,49.09605418967554
2024-03-07,128890,129188,128033,128340,14160377705,-0.0042672045930638,129258.0,129148.71428571429,46.63258712813022
2024-03-08,128335,128338,125802,127071,0,-0.0098877980364656,128976.0,128989.42857142857,41.463120140905666
2024-03-11,127068,127068,126065,126124,0,-0.0074525265402806,128357.66666666667,128807.23809523809,38.07134167717873
2024-03-12,126124,128039,126121,127668,0,0.0122419206495194,128081.33333333333,128781.09523809524,45.84908016555267
2024-03-13,127668,128530,127439,128006,0,0.002647491932199,127968.66666666667,128780.14285714286,47.40629843725806
2024-03-14,127992,128256,127192,127690,0,-0.002468634282768,127803.11111111111,128812.14285714286,46.072349878771355
2024-03-15,127682,127957,126502,126742,27606997221,-0.0074242305583835,127625.44444444444,128761.57142857143,42.232973943912455
2024-03-18,126758,127540,126272,126954,0,0.0016726894005143,127498.33333333333,128677.19047619047,43.36950893043526
2024-03-19,126955,128000,126955,127529,0,0.0045291995525937,127347.11111111111,128605.42857142857,46.447043356137534
2024-03-20,127534,129210,127349,129125,0,0.0125148005551678,127434.33333333333,128567.76190476191,53.93070115173155
2024-03-21,129125,129556,128093,128159,0,-0.0074811229428848,127555.22222222222,128478.57142857143,49.428386682133066
2024-03-22,128159,128159,126879,127027,0,-0.0088327780335364,127655.55555555556,128325.52380952382,44.71721932148906
2024-03-25,127027,127224,126750,126931,0,-0.0007557448416478,127573.66666666667,128207.04761904762,44.331321555223674
2024-03-26,126931,127193,126591,126863,15388981260,-0.0005357241335843,127446.66666666667,128076.28571428571,44.04139970266483
2024-03-27,126863,127756,126223,127691,15183999972,0.0065267256804584,127446.77777777778,127885.90476190476,48.461275323515984
2024-03-28,127689,128364,127270,128106,15665519901,0.0032500332834732,127598.33333333333,127788.33333333333,50.56867961358152
2024-04-01,128106,128659,126772,126990,14936846375,-0.0087115357594491,127602.33333333333,127691.66666666667,45.214502537470985
2024-04-02,126990,127654,126669,127549,0,0.0044019214111348,127604.55555555556,127614.0,48.17447146990997
2024-04-03,127546,127694,126181,127318,17005902368,-0.001811068687328,127403.77777777778,127565.28571428571,47.04336171588484
2024-04-04,127313,129627,127178,127428,25025320741,0.0008639783848316,127322.55555555556,127533.38095238095,47.6734125488517
2024-04-05,127422,127432,126394,126795,16158240148,-0.004967511065072,127296.77777777778,127433.61904761905,44.399767515861654
2024-04-08,126796,129178,126796,128857,14917983336,0.0162624709176228,127510.77777777778,127458.23809523809,55.19338685379022
2024-04-09,128858,129956,128826,129890,0,0.0080166385993776,127847.11111111111,127592.47619047618,59.44125778440178
2024-04-10,129872,129872,127732,128054,18131982978,-0.0141350373392871,127887.44444444444,127684.38095238095,50.31160242497779
2024-04-11,128051,128051,127069,127396,14584607010,-0.0051384572133631,127808.55555555556,127671.42857142857,47.496061213212315
2024-04-12,127396,127640,125635,125946,0,-0.0113818330245847,127692.55555555556,127573.33333333333,41.927765982621295
2024-04-15,125946,126250,125034,125334,0,-0.0048592253823066,127446.44444444444,127461.14285714286,39.80653882586847
2024-04-16,125316,125316,123756,124389,0,-0.0075398535114175,127121.0,127349.09523809524,36.71749828038223
2024-04-17,124389,125301,123642,124171,0,-0.0017525665452733,126759.11111111111,127216.57142857143,36.023019982470316
2024-04-18,124171,125140,123397,124196,0,0.0002013352554139,126470.33333333333,127057.85714285714,36.17211538275884
2024-04-19,124197,125509,124056,125124,0,0.0074720602917968,126055.55555555556,126867.33333333333,41.611622711048696
2024-04-22,125124,126081,124633,125573,0,0.0035884402672548,125575.88888888889,126744.19047619047,44.09412475148511
2024-04-23,125572,125826,124310,125148,0,-0.0033844855183837,125253.0,126654.71428571429,42.26246296837318
2024-04-24,125149,125473,124556,124741,0,-0.0032521494550452,124958.0,126550.42857142857,40.52629545142515
2024-04-25,124718,124732,123703,124646,0,-0.0007615779895944,124813.55555555556,126444.85714285714,40.11208038689473
2024-04-26,124651,126826,124651,126526,0,0.0150827142467468,124946.0,126389.38095238095,50.82387455024295
2024-04-29,126527,127352,126467,127352,0,0.006528302483284,125275.22222222222,126353.47619047618,54.6609658874347
2024-04-30,127352,127352,125856,125924,0,-0.011213015892958,125470.0,126302.71428571429,47.72751427741394
2024-05-02,125926,127670,125926,127122,0,0.0095136749150281,125795.11111111111,126282.38095238095,53.10203208737086
2024-05-03,127130,128787,127130,128509,0,0.0109107786221109,126171.22222222222,126339.09523809524,58.43096902431575
2024-05-06,128506,129181,128294,128466,0,-0.0003346069146907,126492.66666666667,126388.52380952382,58.21013710060983
2024-05-07,128466,129745,128464,129210,0,0.0057914156274812,126944.0,126503.52380952382,60.95944815416929
2024-05-08,129210,129564,128048,129481,0,0.0020973608853804,127470.66666666667,126533.23809523809,61.94161291818731
2024-05-09,129468,129468,127376,128188,20290425058,-0.009986021115067,127864.22222222222,126452.19047619047,54.85124446241989
2024-05-10,128188,129022,127467,127600,0,-0.0045870128249133,127983.55555555556,126430.57142857143,51.93953628109945
2024-05-13,127600,128669,127599,128155,0,0.0043495297805642,128072.77777777778,126466.71428571429,54.40005149174966
2024-05-14,128155,128965,127962,128515,0,0.0028090983574577,128360.66666666667,126589.04761904762,55.97452846861606
2024-05-15,128514,128646,127029,128028,21555203440,-0.0037894409212931,128461.33333333333,126717.33333333333,53.29375905274735
2024-05-16,128029,128965,127922,128284,0,0.0019995625956821,128436.33333333333,126902.80952380953,54.52664168007742
2024-05-17,128280,128464,127696,128151,0,-0.0010367621839044,128401.33333333333,127092.33333333333,53.73307239486217
2024-05-20,128151,128730,127488,127751,0,-0.0031213178203837,128239.22222222222,127261.61904761905,51.31423330574395
2024-05-21,127754,128272,127205,127412,15830391678,-0.0026535995804337,128009.33333333333,127370.57142857143,49.289158375129965
2024-05-22,127412,127412,125524,125650,0,-0.0138291526700782,127727.33333333333,127374.23809523809,40.3711939471779
2024-05-23,125650,125665,124431,124729,16737560832,-0.0073298846000795,127408.33333333333,127354.28571428571,36.639529142145065
2024-05-24,124731,125257,124259,124306,0,-0.0033913524521161,126980.66666666667,127333.57142857143,35.037644084645635
2024-05-27,124297,124535,124081,124496,0,0.0015284861551332,126534.11111111111,127326.42857142857,36.38304664569028
2024-05-28,124498,125392,123537,123780,0,-0.0057511887932142,126062.11111111111,127195.66666666667,33.56216684964987
2024-05-29,123780,123780,122458,122707,0,-0.0086686055905639,125442.44444444444,126974.47619047618,29.829624938675806
2024-05-31,122704,122837,121929,122098,0,-0.0049630420432411,124769.88888888889,126792.28571428571,27.93098256747662
2024-06-03,122100,122495,121496,122032,0,-0.0005405493947484,124134.44444444444,126549.90476190476,27.725024578837136
2024-06-04,122032,122032,120878,121802,0,-0.0018847515405795,123511.11111111111,126230.52380952382,26.978441956528584
2024-06-05,121803,122170,121253,121407,0,-0.0032429680957619,123039.66666666667,125894.38095238095,25.698563502877334
2024-06-06,121408,123246,121377,122899,0,0.0122892419712208,122836.33333333333,125593.85714285714,37.71769184865053
2024-06-07,122899,122899,120679,120767,0,-0.0173475780925801,122443.11111111111,125178.90476190476,30.19998272797544
2024-06-10,120769,121421,120540,120760,0,-5.796285409098712e-05,122028.0,124825.19047619047,30.178714237578035
2024-06-11,120760,121759,120757,121635,0,0.0072457767472673,121789.66666666667,124541.14285714286,36.22482788989621
2024-06-12,121644,122483,119544,119936,0,-0.0139680190734574,121481.77777777778,124149.76190476191,30.67106504468495
2024-06-13,119936,120222,119171,119568,0,-0.0030683030949839,121200.66666666667,123723.71428571429,29.612081859243432
2024-06-14,119558,120214,118828,119662,0,0.0007861635220125,120937.33333333333,123325.33333333333,30.274325278303024
2024-06-17,119663,119663,118685,119138,0,-0.0043790008524009,120641.33333333333,122889.80952380953,28.655797536086794
2024-06-18,119138,120109,118872,119630,0,0.0041296647585153,120443.88888888889,122484.04761904762,32.31476154315979
2024-06-19,119630,120383,118960,120261,0,0.0052745966730753,120150.77777777778,122127.38095238095,36.79209832564482
2024-06-20,120267,121607,120156,120446,0,0.0015383208188854,120115.11111111111,121795.66666666667,38.085242735803234
2024-06-21,120446,121580,120061,121341,0,0.0074307158394633,120179.66666666667,121590.47619047618,44.048994271106785
2024-06-24,121343,122840,121307,122637,0,0.0106806438054738,120291.0,121490.85714285714,51.35573448620851
2024-06-25,122634,122849,121997,122331,0,-0.0024951686685095,120557.11111111111,121396.80952380953,49.705221701247446
2024-06-26,122331,122701,121402,122641,0,0.0025341082799943,120898.55555555556,121308.47619047618,51.40899110539733
2024-06-27,122642,124308,122642,124308,0,0.01359251799969,121414.77777777778,121333.61904761905,59.3780536373116
2024-06-28,124308,124500,123298,123907,0,-0.0032258583518357,121944.66666666667,121390.76190476191,56.958136225639045
2024-07-01,123905,125220,123735,124718,0,0.0065452315042733,122510.0,121515.52380952382,60.46721533033164
2024-07-02,124720,125491,124310,124787,0,0.0005532481277763,123012.88888888889,121646.71428571429,60.760331877008184
2024-07-03,124787,126581,124787,125662,0,0.0070119483600055,123592.44444444444,121830.52380952382,64.36830321006667
2024-07-04,125666,126660,125666,126164,0,0.0039948433098311,124128.33333333333,122057.04761904762,66.28369688805645
2024-07-05,126165,126662,125556,126267,0,0.0008163977045749,124531.66666666667,122217.42857142857,66.67947481960923
2024-07-08,126280,126551,125614,126548,0,0.0022254429106576,125000.22222222222,122492.71428571429,67.79031574364271
2024-07-09,126548,127295,125937,127108,0,0.0044251983437115,125496.55555555556,122795.0,69.94101985426444
2024-07-10,127109,127769,126928,127218,0,0.0008654057966452,125819.88888888889,123060.85714285714,70.35968456930968
2024-07-11,127221,128326,127221,128294,0,0.0084579226210128,126307.33333333333,123458.85714285714,74.15214377184182
2024-07-12,128293,129015,128002,128897,0,0.0047001418616614,126771.66666666667,123903.09523809524,76.00502714273628
2024-07-15,128898,129485,128723,129321,0,0.0032894481640379,127275.44444444444,124363.04761904762,77.24046300779204
2024-07-16,129322,129521,128761,129110,0,-0.0016315988895848,127658.55555555556,124837.90476190476,75.16638592249453
2024-07-17,129112,129658,128741,129450,0,0.0026334133684455,128023.66666666667,125305.52380952382,76.2720455941543
2024-07-18,129450,129454,127523,127652,0,-0.0138895326380842,128177.55555555556,125657.47619047618,60.84445797001866
2024-07-19,127652,128360,127413,127616,0,-0.0002820167329927,128296.22222222222,125998.90476190476,60.58024074973886
2024-07-22,127616,128151,127456,127860,0,0.0019119859578735,128379.77777777778,126309.33333333333,61.791324250660516
2024-07-23,127860,127860,126530,126590,0,-0.0099327389332082,128310.0,126497.57142857143,52.71352174614973
2024-07-24,126596,126823,126218,126423,0,-0.0013192195276088,128102.11111111111,126692.42857142857,51.63921017844206
2024-07-25,126423,126423,125626,125954,12863808770,-0.0037097680010758,127775.11111111111,126850.19047619047,48.641067006228184
2024-07-26,125964,127700,125953,127492,0,0.0122108071200597,127571.88888888889,127001.80952380953,57.37993302589935
2024-07-29,127492,127657,126606,126954,0,-0.0042198726194584,127332.33333333333,127146.90476190476,53.92350269965772
2024-07-30,126951,126951,125973,126139,0,-0.0064196480615026,126964.44444444444,127214.57142857143,49.09851567999519
2024-07-31,126139,127853,126139,127652,0,0.01199470425483,126964.44444444444,127351.0,56.82250251219741
2024-08-01,127652,128762,127150,127395,0,-0.0020132861216431,126939.88888888889,127433.52380952382,55.28781698021109
2024-08-02,127395,128104,125731,125854,0,-0.012096236116017,126717.0,127418.76190476191,47.07739200597464
2024-08-05,125851,125851,123073,125270,0,-0.004640297487565,126570.33333333333,127371.28571428571,44.387167535271296
2024-08-06,125270,126966,125261,126267,0,0.0079588089726192,126553.0,127357.90476190476,49.674440469983175
2024-08-07,126268,127517,126268,127514,0,0.0098758978988968,126726.33333333333,127377.23809523809,55.38750588602473
2024-08-08,127515,128793,127515,128661,0,0.008995090735135,126856.22222222222,127445.95238095238,59.89710519773622
2024-08-09,128662,130631,128662,130615,0,0.0151871973636144,127263.0,127556.47619047618,66.17074658575419
2024-08-12,130615,131662,130615,131116,0,0.0038357003406959,127816.0,127662.14285714286,67.57152160496327
2024-08-13,131115,132430,131115,132398,17872424071,0.0097776015131638,128343.33333333333,127808.66666666667,70.89284192084143
2024-08-14,132398,133777,132112,133318,0,0.0069487454493271,129001.44444444444,128009.04761904762,73.02778039264159
2024-08-15,133319,134575,133319,134153,19829188708,0.0062632202703309,129923.55555555556,128233.0,74.8321093095689
2024-08-16,134154,134781,133852,133953,0,-0.0014908350912763,130888.33333333333,128533.04761904762,73.56274824879512
2024-08-19,133953,136179,133953,135778,0,0.0136241816159399,131945.11111111112,128921.71428571429,77.33999042446612
2024-08-20,135779,136330,135312,136087,0,0.0022757736894047,132897.66666666666,129313.47619047618,77.9153370795717
2024-08-21,136088,137040,136086,136464,0,0.0027702866548604,133764.66666666666,129783.66666666667,78.62831458905713
2024-08-22,136462,136462,134836,135173,0,-0.0094603705006448,134271.11111111112,130200.33333333333,70.26301649166767
2024-08-23,135174,136478,135174,135608,15556551587,0.0032180982888594,134770.22222222222,130660.04761904762,71.36835782626909
2024-08-26,135608,137013,135596,136889,0,0.009446345348357,135269.22222222222,131107.52380952382,74.38757749752597
2024-08-27,136888,137213,136664,136776,0,-0.0008254863429494,135653.44444444444,131575.2380952381,73.64978550382332
2024-08-28,136776,137469,135746,137344,0,0.0041527753407031,136008.0,132108.80952380953,74.992425760875
2024-08-29,137349,137370,135858,136041,0,-0.0094871272134202,136240.0,132508.2857142857,66.60783978788939
2024-08-30,136041,136139,134910,136004,38824567006,-0.0002719768305142,136265.11111111112,132918.2380952381,66.38087984340933
2024-09-02,136004,136004,134497,134906,0,-0.0080732919620011,136133.88888888888,133349.2857142857,59.8621703717518
2024-09-03,134907,135011,134171,134353,0,-0.004099150519621,135899.33333333334,133781.80952380953,56.834966275360856
2024-09-04,134359,136838,134359,136111,0,0.013084932975073,136003.55555555556,134250.57142857142,63.205184324230075
2024-09-05,136112,136656,135959,136502,0,0.0028726554062492,136102.88888888888,134678.57142857142,64.46140248797266
2024-09-06,136508,136653,134476,134572,0,-0.0141389869745498,135845.44444444444,134960.04761904763,54.5595886065252
2024-09-09,134574,135250,134399,134737,0,0.0012261094432719,135618.88888888888,135156.33333333334,55.1932680176088
2024-09-10,134738,134738,133754,134320,14899662539,-0.0030949182481426,135282.88888888888,135308.90476190476,53.17503225176147
2024-09-11,134319,135087,133757,134677,0,0.0026578320428827,135131.33333333334,135417.42857142858,54.70217618550627
2024-09-12,134677,134777,133591,134029,12696839288,-0.0048115119879414,134911.88888888888,135451.2857142857,51.423804702898195
2024-09-13,134031,135879,134031,134882,0,0.0063642942945183,134909.22222222222,135486.0,55.22764444844301
2024-09-16,134885,135715,134870,135118,0,0.0017496774958853,134994.22222222222,135541.47619047618,56.24844263037511
2024-09-17,135118,135118,134180,134960,0,-0.001169348273361,134866.33333333334,135502.52380952382,55.33876158171487
2024-09-18,134960,135203,133748,133748,0,-0.0089804386484884,134560.33333333334,135391.14285714287,48.816800898284214
2024-09-19,133748,134759,133123,133123,0,-0.0046729670724048,134399.33333333334,135232.04761904763,45.818004426282656
2024-09-20,133121,133128,130907,131065,0,-0.0154593871832816,133991.33333333334,135036.42857142858,37.6225050530877
2024-09-23,131065,131065,130100,130568,14597522366,-0.003792011597299,133574.44444444444,134796.42857142858,35.9501236052196
2024-09-24,130570,133073,130570,132156,0,0.0121622449604803,133294.33333333334,134571.04761904763,44.44724845137776
2024-09-25,132156,132982,131489,131586,0,-0.0043130845364569,133022.88888888888,134323.90476190476,42.27910254799354
2024-09-26,131595,133313,131594,133010,22006636458,0.0108218199504506,132814.88888888888,134117.52380952382,48.97551329972748
2024-09-27,133010,133923,132628,132730,0,-0.0021051048793323,132549.55555555556,133959.85714285713,47.80120909110666
2024-09-30,132761,133120,131816,131816,16006307227,-0.0068861598734272,132200.22222222222,133760.42857142858,44.08527483781713
2024-10-01,131817,133405,131817,132495,0,0.0051511197426716,132061.0,133645.61904761905,47.359137080588035
2024-10-02,132495,134922,132495,133515,0,0.0076984037133476,132104.55555555556,133605.7142857143,51.91392937748964
2024-10-03,133514,133514,131176,131672,0,-0.0138036924690109,132172.0,133394.33333333334,44.43291881983334
2024-10-04,131672,131936,131156,131792,0,0.0009113554893978,132308.0,133170.04761904763,44.98878239643901
2024-10-07,131792,132943,131676,132018,0,0.0017148233580186,132292.66666666666,133048.42857142858,46.08271489659556
2024-10-08,132016,132016,130371,131512,0,-0.0038328106773318,132284.44444444444,132894.85714285713,43.974258826303455
2024-10-09,131510,131520,129719,129962,0,-0.0117859967151287,131945.77777777778,132687.33333333334,38.207393887694934
2024-10-10,129963,130418,129835,130353,0,0.0030085717363537,131681.66666666666,132481.42857142858,40.333105897676205
2024-10-11,130354,130354,129338,129992,0,-0.0027694030823993,131479.0,132289.19047619047,38.99915976473987
2024-10-14,129992,131220,129729,131005,0,0.007792787248446,131313.44444444444,132104.57142857142,44.54194656923958
2024-10-15,131005,131457,130200,131043,0,0.0002900652646844,131038.77777777778,131910.52380952382,44.74477300517531
2024-10-16,131045,132233,130780,131750,0,0.0053951756293735,131047.44444444444,131757.66666666666,48.517376057067594
2024-10-17,131716,131716,129902,130793,0,-0.0072637571157495,130936.44444444444,131616.95238095237,44.12564240958124
2024-10-18,130793,131725,130121,130499,16586930884,-0.0022478267185552,130767.66666666667,131492.0,42.842618440411044
2024-10-21,130499,131124,130157,130362,0,-0.0010498164736894,130639.88888888889,131458.52380952382,42.22646850024332
2024-10-22,130346,130346,129094,129951,0,-0.0031527592396557,130638.66666666667,131429.14285714287,40.35157405134733
2024-10-23,129949,129949,128589,129233,0,-0.0055251594831897,130514.22222222222,131289.95238095237,37.24073454530718
2024-10-24,129233,130130,128798,130067,0,0.0064534600295589,130522.55555555556,131217.61904761905,42.76071587015658
2024-10-25,130067,130529,129806,129893,15609861663,-0.0013377720713171,130399.0,131069.19047619047,41.93206070186592
2024-10-28,129894,131421,129894,131213,0,0.0101622104347425,130417.88888888889,130996.95238095238,49.86886670436993
2024-10-29,131214,131765,130693,130730,0,-0.0036810377020569,130304.55555555556,130945.23809523809,47.32019576808934
2024-10-30,130730,131027,130473,130639,0,-0.0006960911802952,130287.44444444444,130856.85714285714,46.83453898116427
2024-10-31,130639,130798,129642,129713,16036700088,-0.0070882355192553,130200.11111111111,130675.80952380953,42.099592256038214
2024-11-01,129718,129902,128070,128121,0,-0.0122732494044544,129951.11111111111,130506.71428571429,35.46176488601655
2024-11-04,128130,130609,128128,130515,0,0.0186854613997704,130013.77777777778,130445.90476190476,48.588918559694555
2024-11-05,130515,130769,129692,130661,14608053850,0.0011186453664329,130172.44444444444,130381.28571428571,49.26665428839458
2024-11-06,130613,130670,128822,130341,18133052665,-0.0024490858021903,130202.88888888889,130325.52380952382,47.77992827220125
2024-11-07,130341,131319,129406,129682,18296430685,-0.0050559685747385,130179.44444444444,130312.19047619047,44.78277474712715
2024-11-08,129647,129647,126973,127830,0,-0.0142810875834734,129803.55555555556,130192.04761904762,37.63742279931095
2024-11-11,127829,128095,127306,127874,13841378487,0.0003442071501211,129486.22222222222,130091.19047619047,37.89097286657821
2024-11-12,127873,128210,127411,127698,17567074466,-0.0013763548493047,129159.44444444444,129933.71428571429,37.238774465049424
2024-11-13,127698,128100,126869,127734,0,0.0002819151435418,128939.55555555556,129776.14285714286,37.47583887763079
2024-11-14,127734,128423,127389,127792,21070337645,0.000454068611333,128903.0,129587.66666666667,37.88293414902421
2024-11-18,127791,128277,127226,127768,0,-0.000187805183423,128597.77777777778,129443.61904761905,37.77333644334816
2024-11-19,127768,128579,127235,128197,0,0.0033576482374302,128324.0,129334.0,41.05601301599914
2024-11-21,128197,128197,126594,126922,16643661637,-0.009945630552977,127944.11111111111,129170.19047619047,35.125273258808704
2024-11-22,126944,129126,126944,129126,16452302458,0.017364995824207,127882.33333333333,129130.90476190476,48.873938107904216
2024-11-25,129125,129495,128932,129036,0,-0.0006969936341247,128016.33333333333,129121.52380952382,48.422654890116824
2024-11-26,129043,130361,129042,129922,16352893929,0.0068663008772744,128243.88888888889,129114.61904761905,53.021481750166345
2024-11-27,129923,130283,127669,127669,0,-0.0173411739351303,128240.66666666667,129008.71428571429,42.61579354220223
2024-11-28,127667,127668,124390,124610,0,-0.0239603975906446,127893.55555555556,128694.28571428571,33.113524458934464
2024-11-29,124611,126056,123946,125668,0,0.008490490329829,127657.55555555556,128453.23809523809,38.242573035793654
2024-12-02,125668,125901,124734,125236,18157845296,-0.0034376293089728,127376.22222222222,128195.95238095238,36.99511583573855
2024-12-03,125235,126417,125233,126139,0,0.007210386789741,127147.55555555556,128025.76190476191,41.30502537931173
2024-12-04,126139,126720,125828,126087,0,-0.0004122436359889,127054.77777777778,127928.90476190476,41.130540166428496
2024-12-05,126088,127989,126087,127858,16135484308,0.0140458572255663,126913.88888888889,127802.38095238095,49.02799817210701
2024-12-06,127856,127872,125833,125946,17390372179,-0.0149540896932534,126570.55555555556,127577.85714285714,42.4127292382881
2024-12-09,125946,127542,125946,127210,15650201916,0.0100360471948295,126269.22222222222,127428.76190476191,47.4597951282309
2024-12-10,127213,128511,127213,128228,14047249204,0.008002515525509,126331.33333333333,127359.52380952382,51.17148261834876
2024-12-11,128228,130899,127362,129593,21994612930,0.0106451009139969,126885.0,127443.47619047618,55.69146355435196
2024-12-12,129587,129587,125829,126042,20748634433,-0.0274011713595642,126926.55555555556,127356.23809523809,44.22281689949454
2024-12-13,126102,126290,124578,124612,17130092381,-0.011345424541026,126857.22222222222,127209.28571428571,40.59714053910684
2024-12-16,124610,124956,123495,123560,0,-0.0084422046030879,126570.66666666667,127010.52380952382,38.12102135008848
2024-12-17,123560,125301,123560,124698,22832672172,0.0092101003561022,126416.33333333333,126863.19047619047,42.22607802010395
2024-12-18,124699,124699,120457,120772,26384609772,-0.0314840655022534,125629.0,126530.04761904762,33.87645768108483
2024-12-19,120768,121770,120768,121188,0,0.0034445070049349,125100.33333333333,126196.28571428571,35.335538560233175
2024-12-20,121183,122209,120700,122102,0,0.0075420008581708,124532.77777777778,125966.76190476191,38.54419848871847
2024-12-23,122105,122105,120617,120767,14808260246,-0.0109334818430492,123703.77777777778,125568.71428571429,35.75359879932232
2024-12-26,120767,121612,120428,121078,0,0.002575206803183,122757.66666666667,125189.76190476191,36.899727955881794
2024-12-27,121078,121609,120252,120269,0,-0.0066816432382431,122116.22222222222,124730.09523809524,35.14341643555909
2024-12-30,120267,121050,120158,120283,0,0.0001164057238356,121635.22222222222,124378.38095238095,35.200895750788504
2025-01-02,120283,120782,119120,120125,14091950035,-0.0013135688335009,121253.55555555556,124164.80952380953,34.825774185265146
2025-01-03,120125,120356,118404,118533,0,-0.0132528616024973,120568.55555555556,123825.04761904762,31.216102855526387
2025-01-06,118534,120322,118534,120022,0,0.0125619025925269,120485.22222222222,123576.76190476191,37.71834776430315
2025-01-07,120022,121713,120022,121163,0,0.0095065904584159,120482.44444444444,123339.80952380953,42.225366602934315
2025-01-08,121160,121160,119351,119625,0,-0.0126936440992712,120207.22222222222,123032.09523809524,38.211368069786324
